Timesteps,MAPPO (ƛ = 0),MAPPO (ƛ = 0.05),MAPPO (ƛ = 0.10),MAPPO (ƛ = 0) (std),MAPPO (ƛ = 0.05) (std),MAPPO (ƛ = 0.10) (std)
2460000,15.453125,14.4375,13.1875,0.4708731252575966,0.9045105681063513,1.0676661927484712
2470000,14.34375,16,12.125,0.4605496797775025,0.9299745856124453,1.1158009113863725
2480000,14.375,16.4375,14.4375,0.4610307900432169,0.879350841,1.1034026037827567
2490000,15.1875,15,13.75,0.4666066900088092,0.8542700386005315,1.0531855924961488
2500000,14.71875,16.5625,13.8125,0.4597690906733106,0.8711661699639355,1.0341336815250013
2510000,14.546875,16.25,12.75,0.4595651875827718,0.8957414414243845,1.0506245576831819
2520000,14.6875,15.875,13.5,0.45843046906954366,0.9045329055920668,1.006643253
2530000,13.84375,17.1875,13.8125,0.4802238579596485,0.9762444165881388,1.0014716183192292
2540000,14.109375,15.625,14.0625,0.4759530975041162,0.9665401658706967,0.9981664224449933
2550000,14.875,16.0625,13.75,0.4698394905826618,0.9743684404569941,0.9934795500559613
2560000,13.875,15.8125,14.5,0.48206542911253963,0.9649966685964634,1.0015455907757689
2570000,14.953125,17.3125,14.6875,0.4874836517300639,1.0068372581344955,1.009404858371275
2580000,14.0625,13.8125,12.375,0.46905043054423495,1.0492111842691036,1.0440117281457293
2590000,14.46875,13.9375,13.3125,0.4072369339198895,1.0811538642399112,0.9992117043812582
2600000,14.125,16.125,14.75,0.40630698373567314,1.0696052150639166,1.012460532081658
2610000,15.5625,15.5625,14,0.4531454365189887,0.984262389,0.9954300210081184
2620000,15.515625,13.5,13.3125,0.489966739,1.043050087,0.979036736
2630000,15.203125,14.875,14.0625,0.5023530859213287,1.0461276604203356,0.9637279448704511
2640000,14.828125,15.125,13.375,0.5023530859213287,1.0195225281202966,0.9275671119258823
2650000,14.984375,15.9375,14.0625,0.5062978904551804,1.0220275093582514,0.8809220776530903
2660000,14.515625,16.0625,13.1875,0.5041497270535117,1.0148059805504164,0.8876750272611446
2670000,14.453125,15.9375,12.125,0.5044368628294662,1.0152306374053184,0.9375263406261721
2680000,15.34375,15.375,13.625,0.5237728649887047,0.9901635473873417,0.9316243076341438
2690000,14.484375,14.75,14.25,0.522080045,0.9975364770215062,0.8192990284313726
2700000,14.890625,15.25,14.6875,0.5167989400979917,0.9897553540746888,0.8192990284313726
2710000,14.640625,15.375,14.75,0.5127176612364113,0.896004561,0.8192990284313726
2720000,14.46875,14.9375,14.9375,0.495880626,0.9014774749992406,0.8471051321324542
2730000,14.203125,15.5,15,0.5024812714529536,0.8943267871973993,0.8250005442353302
2740000,14.671875,15.3125,13.875,0.5006082978078858,0.8946906973728346,0.8240203387527799
2750000,15.328125,14.4375,13.9375,0.48271929200183034,0.9085817703065064,0.7825893691392315
2760000,14.5625,15.625,13.625,0.4611114334312327,0.8872525760011414,0.7748198020022448
2770000,14.546875,16.6875,13.875,0.45777256382055015,0.908730009,0.7060551175532077
2780000,15.015625,15.9375,13.6875,0.4585886787081456,0.896232536,0.698613801
2790000,14.28125,14.0625,15.625,0.4544530059011771,0.930845637,0.769796795
2800000,14.53125,16.5625,14.625,0.4548899806397237,0.930845637,0.7804521788350401
2810000,14.09375,14.25,14.75,0.4659109426334334,0.9463068147507183,0.7606877370731168
2820000,14.921875,16.875,14.6875,0.46873473394687437,0.9796533701134726,0.7644354323109964
2830000,14.828125,14.75,14.9375,0.44451730649764404,0.9313640194798065,0.780132822
2840000,15.375,17.375,13.6875,0.44871610278042845,0.9995958234930754,0.7834408935081038
2850000,15.15625,15.5,15.4375,0.4549541336654541,0.9927199986348755,0.819515469
2860000,15.34375,15,13.625,0.4385394696822288,0.9926905995509143,0.8212777401323306
2870000,13.96875,16.625,14.5,0.46127176536511394,0.9539999164136302,0.8173237665502591
2880000,14.9375,15.8125,14.625,0.4439108499152448,0.9103812396116001,0.755454899
2890000,14.1875,17.125,15,0.45346858258096767,0.9155230588381373,0.7526414213923448
2900000,14.46875,15.875,13.875,0.4408915137172379,0.9111576885113274,0.7483698759734083
2910000,15.046875,13.3125,13.875,0.41870985664941873,0.9972123501362886,0.7498203807902012
2920000,14.59375,15,13.125,0.39446033809927333,0.9310457906933407,0.7581010048936594
2930000,14.6875,14.75,14.625,0.38419674810395144,0.9342520365597625,0.7620087450851818
2940000,14.8125,14.875,15.0625,0.38404442728217775,0.9388543856590523,0.7612925006538624
2950000,14.359375,15.5,15.5,0.38567772302084197,0.935147911,0.7932455519870338
2960000,14.53125,15.625,13,0.38544372672177163,0.9291631230281229,0.8030255512246343
2970000,15.046875,13.125,13.875,0.38803559863529113,1.0176888292404969,0.6961930810016506
2980000,14.734375,15.5,13.625,0.3692628666075577,1.0179535088914136,0.6961930810016506
2990000,15.0625,15.0625,15.75,0.3731925581180384,1.012901687028993,0.7407384334056297
3000000,14.85416667,14.1875,14.6875,0.37264268793356137,1.0361831242372153,0.7407384334056297
3010000,14.64583333,17.375,13.0625,0.3726111,1.100077142671167,0.7769233641699748
3020000,14.45833333,16.4375,13,0.3728473379921279,1.1114788513817697,0.8063733421648498
3030000,14,14.5,13.9375,0.38401844608067365,1.1254169884929224,0.7971865939147044
3040000,15.58333333,15.8125,14,0.41627514671190147,1.1272347695022034,0.7954838403323925
3050000,15.16666667,15.75,13.5,0.4092888785064956,1.1118645673335967,0.8054373633402253
3060000,14.54166667,14.3125,14.5625,0.40959470827045974,1.132242412536776,0.7989306790236211
3070000,15.125,16.625,13.0625,0.4144457467519465,1.1299460240389148,0.8261209078037133
3080000,14.875,14.5625,15.75,0.4120714640621368,1.1373523650561523,0.863221213
3090000,14.64583333,16.8125,13.9375,0.40334007313333897,1.136309690464554,0.8290505969127976
3100000,14.33333333,14.5625,15.0625,0.4086718020269214,1.130224141,0.839542243
3110000,14.66666667,14.875,15.375,0.3900964656465867,1.1133738334914383,0.8593635709794334
3120000,14.6875,14.25,13.6875,0.3891980242692499,1.1005974083071368,0.8628674463004987
3130000,14.875,16.125,14.3125,0.38958538230931655,1.1028388785103633,0.8533971161956906
3140000,14.6875,13.875,13,0.37192257115593974,1.0723219113723117,0.8775644890669578
3150000,14.5625,15.5,14.5625,0.36451850143912123,1.0723219113723117,0.8496137771966656
3160000,14.39583333,15.4375,13.5,0.34900988585801235,1.0711928876659793,0.8527576337369477
3170000,15.125,15.9375,13.9375,0.33057387976031155,1.0491341531302565,0.8516907626436371
3180000,15.03125,13.1875,14.5625,0.3331023956703655,1.1111132064156364,0.8505961609501155
3190000,15.90625,16.1875,13.9375,0.3815106058842931,1.067304468754329,0.8364346028397392
3200000,15.15625,15.75,14.6875,0.3825878964930878,1.064676185864556,0.8412011843021564
3210000,14.875,14.1875,14.5,0.3801448129995683,1.0234959704057236,0.841841445
3220000,15.15625,16.8125,14.3125,0.38343474243204095,1.064589729944555,0.8184628675250502
3230000,14.5,15.4375,13,0.3871724419857846,1.0608485306041717,0.8436076401828038
3240000,15,15.9375,14.5,0.38866843193110967,1.0648343187729978,0.8289422745525263
3250000,14.5625,15.375,14.125,0.3820878238224931,1.0643028990468422,0.7881377412216832
3260000,15.8125,14.4375,12.5625,0.41789002663616337,1.0739975444919254,0.8127375868369552
3270000,14.8125,16.125,13.6875,0.4166408115241356,1.0053846586165822,0.8150793496736706
3280000,16.25,16.3125,14.9375,0.4867184563496053,1.0199958445937307,0.8253678211742758
3290000,15.6875,16.125,14.125,0.5063705553108574,1.026597175165334,0.7656414934888325
3300000,14.375,14.6875,13.375,0.5163890849213679,1.0096983908659127,0.766195468
3310000,14.875,16.6875,14.5625,0.5139337056406096,0.9714309861845629,0.7504219359111496
3320000,16,15,14.5,0.5420418499600799,0.9548655085234719,0.7263420248540295
3330000,16.0625,16.125,14.8125,0.5448138384445961,0.949716855,0.7363124814930039
3340000,15.1875,14.6875,14.6875,0.536035328,0.956162427,0.7422250255184296
3350000,16.75,15.375,13.3125,0.6210358802411075,0.9537363194059432,0.7488287070294185
3360000,13.9375,14.375,15.125,0.6484220767850736,0.9513960552908346,0.7659815467001434
3370000,15.5,13.8125,14.4375,0.6532374372600902,0.9629006294142758,0.7371991886038994
3380000,14.125,17.8125,15.6875,0.6751931694658216,1.0569900233600746,0.7328284491745849
3390000,14.6875,15.125,15.8125,0.6743725208245824,1.023248082300185,0.7853527329996198
3400000,17.125,17.1875,15.375,0.7589760602443404,1.0660311504797015,0.7979297026335809
3410000,16.125,16.625,14.4375,0.7737853798312717,1.0826478821766488,0.7723240090791474
3420000,17,16.25,14.8125,0.8343561133738095,1.0655256109480342,0.7704381170746075
3430000,14.3125,16.3125,14.6875,0.8497526357849009,1.0695569397716833,0.7735787162096054
3440000,16.0625,16.125,14.0625,0.8552756562443438,1.025581994149719,0.7344533309900545
3450000,15.0625,14.625,13.9375,0.8452494541488366,1.0417578983036972,0.737199189
3460000,15.625,15.8125,13.6875,0.8287743469144849,1.041964756199026,0.7306563190784591
3470000,15.875,15.4375,15.8125,0.8328599589408655,1.0406194448610713,0.7739848978672161
3480000,13.6875,17,15.3125,0.8867242288997736,0.9662404926596432,0.7912648329855363
3490000,15,16.5,14.1875,0.8820681272070563,0.9730588730402064,0.787237116
3500000,16.5625,14.625,13.5,0.9107220959170047,0.9939313884192584,0.8038051566674262
3510000,16.0625,15.0625,15.3125,0.9150208497797705,0.9603512924368015,0.8209414494991927
3520000,15.4375,17.5625,15.0625,0.9139548117869888,0.9985824183633245,0.828844772
3530000,14.25,14.75,15.375,0.9235528638044838,1.0138232802999438,0.7986524435414959
3540000,15.4375,15.25,15.375,0.920570319,1.0167177476803742,0.8134692494665525
3550000,16.8125,16.75,15.25,0.9407176583033644,1.0321454228211027,0.8188166266652984
3560000,14.25,16.6875,15.3125,0.964810538,1.0149320690987338,0.733012232
3570000,15.5,15.375,13.3125,0.9577459469246847,1.016576422177111,0.7535267892560477
3580000,14.9375,15.6875,14.6875,0.9500855413696312,1.0121500565968191,0.7518804252344025
3590000,16,14.25,15.4375,0.9549289857451062,1.0474658973133495,0.7575648183641319
3600000,15.8125,15.75,14.5,0.9365296702592764,1.0291983684446713,0.7159913953121306
3610000,15.625,16.375,14.9375,0.9301218287834114,1.0209748025361698,0.7159537686545597
3620000,15.125,16.6875,13.75,0.9274146218101228,1.025063076,0.7380392047961842
3630000,14.9375,15.25,16,0.9251460936199836,1.0279411825161118,0.7734277944068289
3640000,15.125,15.6875,14.125,0.9257743729739217,1.0076129040300124,0.7823368876303984
3650000,16.5625,15.625,14.25,0.9171131031479174,1.004971478408105,0.7403625286646178
3660000,14.75,17,15.4375,0.8832330240161594,0.9896555478792894,0.74746939
3670000,15.3125,16.3125,13.875,0.8834998690878493,0.9098558367555507,0.7636479722848775
3680000,14.6875,13.8125,14,0.8603035083253281,0.9255124396041627,0.7563904
3690000,14,15.4375,14.875,0.8901828278247725,0.9188054659150556,0.7285886461028451
3700000,15.8125,15.1875,14.8125,0.8348119066833645,0.891342157,0.7174948435876068
3710000,16.25,16,15.125,0.838900228,0.8784542859313985,0.72075713
3720000,15.8125,17.3125,14.8125,0.7870089465162613,0.9188421155635568,0.72075713
3730000,15.4375,14.375,13.4375,0.7619645519631216,0.9497546756744584,0.7563814956449653
3740000,16.1875,18.5625,12.9375,0.7660782583970066,1.078967218510678,0.8124309210245959
3750000,16.0625,14,13.8125,0.7727076079694561,1.1085644906296777,0.8163343433039939
3760000,15.875,16.125,12.625,0.7762093132580875,1.1101126230790817,0.8784415078755741
3770000,15.8125,14.375,13.4375,0.7750834215392002,1.1391274514182737,0.8700496253517982
3780000,15.0625,15.375,15.1875,0.7055684713875605,1.1175037606972031,0.8662949578654375
3790000,15.125,16.25,13.5,0.7029801095926155,1.1124459175799102,0.8835405241180012
3800000,15.3125,15,14.125,0.6734923563211943,1.1018124436216532,0.8671264184505073
3810000,14.375,16.1875,12.875,0.6904683827980561,1.0974762061149592,0.9008995345011893
3820000,16.5,16.5,14.3125,0.7196443086932379,1.0537993147130216,0.8924874029183313
3830000,14.5,15.25,13.4375,0.7069035603802309,1.0416285912581391,0.8883449717273102
3840000,16.0625,16.4375,15,0.7161794989475264,1.044613647438024,0.8755155500894134
3850000,15.5,15.625,13.8125,0.6688664765899337,1.0289453086903313,0.8613049775589995
3860000,16.25,14.4375,14.6875,0.6485817030835818,1.0401943618116787,0.8422760113587691
3870000,17.6875,15.5625,14.75,0.7639507115352802,1.0388921382896197,0.8286172225080009
3880000,15.0625,14.25,15.1875,0.7608293833539823,1.0712410892345128,0.8419054443932186
3890000,15.5,15.4375,14.3125,0.7561885483725228,1.0398425119760308,0.8141864681294757
3900000,15.125,17.75,13.3125,0.7579825432815902,1.1069046783503997,0.8310385069297886
3910000,16.0625,15.4375,13.1875,0.7643620095277388,1.1015679133925744,0.8406645906799459
3920000,16.0625,16,13.875,0.7664298344219401,1.0875573871765465,0.8388359990686057
3930000,16.1875,16.5625,15.125,0.765374622,1.0958057445939202,0.7866294677548781
3940000,16.125,15.625,14.25,0.765656154,1.0959470954017436,0.7868691598434497
3950000,16.5,16.9375,14.875,0.7631274505265924,1.117712668441841,0.7979184485740415
3960000,16.4375,15.75,15.1875,0.7579470011876074,1.0933445471810581,0.7853956101022648
3970000,16.875,15.125,14.125,0.7843659127330584,1.0929933754045076,0.783609941
3980000,15.125,14.625,13.8125,0.7679865496981925,1.0542572424855858,0.7857299712011568
3990000,14.4375,15.1875,13.875,0.7370164496987364,1.057522995,0.7755148688334106
4000000,16.8125,15.1875,15.625,0.7611833837376213,1.057522995,0.8135327212262823
4010000,15.0625,13.875,13.25,0.7680450112902948,1.1073082071028006,0.8083836931818899
4020000,15.3125,15.5,14.4375,0.7723821423690912,1.0612547638764935,0.7997058546885107
4030000,15.75,15.9375,14.1875,0.7701554179619752,1.0383193344197452,0.7906262067821099
4040000,15.1875,14.625,13.5,0.7725768570181817,0.893505563,0.7683606270241938
4050000,15.1875,16.8125,14,0.7759055703003297,0.8783392767361873,0.7665089168041835
4060000,14.4375,15.25,13.75,0.8081753830157994,0.8745380554011384,0.7162547265696932
4070000,16.75,15.375,14.6875,0.8325175604789595,0.8463176661006199,0.7086924377079667
4080000,15,15.4375,15.0625,0.8341904715448282,0.8458320947275776,0.7030822943608882
4090000,14.8125,15.125,14.875,0.8432243466899337,0.8408488330594556,0.7004078245492034
4100000,15.375,15,14.125,0.8423959441522904,0.8408488330594556,0.7004078245492034
4110000,15.3125,15.25,15.9375,0.8094937754015682,0.8341339544839098,0.7160948584262146
4120000,15.6875,15.3125,14.1875,0.7952721512415236,0.8144180499334772,0.7166965293832374
4130000,14.6875,16.625,13.5,0.7864239592473337,0.838795854,0.714044756
4140000,13.8125,15.3125,15.25,0.8530708558247437,0.8220564214562451,0.7232911887187992
4150000,14.75,15.1875,15.125,0.8671031173349817,0.8236033981663995,0.7288104630780535
4160000,15.3125,16.4375,15.75,0.8589481045234667,0.8169473772779713,0.7679251602364849
4170000,13.1875,14.3125,13.8125,0.8653226135810844,0.847589974,0.7738224507888877
4180000,15.8125,14.75,14.4375,0.8661316803141221,0.826650648,0.7596984287112218
4190000,15.8125,16.5,15.375,0.8689652321656662,0.8453223429590181,0.780854785
4200000,15.25,16.5625,14.625,0.8677346149999158,0.7630568439680057,0.753133421
4210000,17.25,15.875,16.625,0.9225800318833982,0.765585781,0.8119859116325534
4220000,16.4375,15.5625,14.375,0.9332638969963795,0.7605814850509282,0.8021948161067854
4230000,15.625,15.5625,15.0625,0.9243668227433267,0.734832259,0.8008419823830542
4240000,15.75,15.125,13.875,0.917727312,0.7372722714837625,0.8092080748073556
4250000,15.8125,14.5,14.25,0.8992159140370892,0.7036089490341177,0.8093190384728238
4260000,15.25,16.25,14.0625,0.8795040072965336,0.7182110047985685,0.8051139751185094
4270000,15.3125,13.8125,14.5,0.8339751479593854,0.7737615243417705,0.8016937216144052
4280000,14.125,16.0625,14.125,0.862516138,0.7710206746560708,0.7940262778303693
4290000,16.625,17.375,13.75,0.8784926189839513,0.8487334207748662,0.7979634638598849
4300000,17.875,15.3125,13.75,0.9560872917693475,0.8475369994974955,0.7831399553434019
4310000,16.8125,15.6875,12.25,0.9865042083848437,0.7913669653520743,0.8550580574494859
4320000,16.25,16.75,14.5625,0.995914788,0.8211055109165007,0.8553415665115264
4330000,15.1875,17.375,13.4375,0.9965029550221634,0.8818084865187726,0.8739114739880173
4340000,15.375,15.9375,14,0.9951300238501016,0.8621829127279066,0.8604078824243906
4350000,16.625,17.6875,14.6875,1.0141974383548824,0.9149564440672612,0.8575041679132521
4360000,15.0625,16.5,14.25,0.9969624304073683,0.9217036052438538,0.8480268892465325
4370000,15.0625,16.375,15.1875,0.9751399840565637,0.9256700935681214,0.8571689946241177
4380000,16.25,14.3125,13.6875,0.9793668785285263,0.9623129203170728,0.8624536677544373
4390000,15.5,16.75,15.125,0.9695086480677982,0.9717290586916318,0.8679131109181041
4400000,16.25,15.4375,14.5,0.9764858446926646,0.9625158604455167,0.865675377
4410000,14.5,14.8125,13.875,0.9958697030823512,0.9746356709519367,0.8259986119217417
4420000,17.25,15.3125,16.8125,1.041757898303752,0.9746356709519367,0.9346076071327678
4430000,15.9375,15.125,15.1875,1.027786110430178,0.9694252837362475,0.9238445136195383
4440000,16,14.9375,14.125,0.9673736514963011,0.9776714249838043,0.9169955979851983
4450000,16.625,16.1875,15,0.9616478165048773,0.9752435777381555,0.9143673814902994
4460000,14.4375,15.6875,13.4375,0.9899277228928465,0.9671995843255505,0.9029405983441124
4470000,16.3125,17,15.8125,0.864769835,0.9540352140540466,0.929597923
4480000,15,14.6875,16.25,0.8795269798780628,0.9565567928714341,0.9833039580163749
4490000,14.9375,15.125,14,0.895252585,0.9565567928714339,0.9756394344400888
4500000,17.25,17.1875,13.875,0.9250878530818757,0.9804779981646886,0.9820794594406634
4510000,15.125,17.375,15.5,0.8982966999866966,1.021282595253534,0.9167017691816585
4520000,13.75,15.625,14.1875,0.9659244574351329,1.0207175045711272,0.9178251561389414
4530000,15.3125,16.125,13.625,0.96876738,1.020182909141016,0.9215866853846431
4540000,14.3125,16,14,1.0021438943872092,1.010276311,0.9194600528534101
4550000,14.1875,15.375,15.375,1.0375147139242342,0.9803406083261631,0.9361844217630504
4560000,16.1875,15.8125,14.3125,1.0402051528701257,0.9788165796264908,0.933898734
4570000,15.75,16.3125,13,1.0384058156285167,0.8956512111050827,0.9700086836026057
4580000,17.625,15.1875,13.3125,1.0561719943310783,0.9079885721342615,0.988811329
4590000,15.3125,15.875,13.8125,1.0470714668107841,0.8689342296182587,0.9875413748061976
4600000,14.0625,14.75,15.9375,1.0091090157892837,0.8885471198509285,1.020796680083286
4610000,15.9375,15,14.5625,0.9854727846041678,0.9032389037465985,0.9334947969429902
4620000,16.0625,17.25,15.5625,0.9816587570179238,0.9240753377755708,0.9529168205851536
4630000,15.75,16.25,13.375,0.9794127228136694,0.8842999211662809,0.9554930423729328
4640000,15.8125,16,13.1875,0.9793324939063239,0.884546141,0.9826279310411256
4650000,15.1875,15.125,14.8125,0.9627957076725745,0.8245514280329892,0.9836326680091542
4660000,15.25,16,14.9375,0.9600707326971796,0.8145586210497155,0.9850626475206155
4670000,16.125,15.5625,14.4375,0.9605079026403548,0.807107993,0.977705868
4680000,15.125,17.125,13.75,0.9562070364475541,0.7989306790235527,0.9759339212663197
4690000,16.25,15.5625,15.5,0.9642868545879513,0.7811680991553026,0.9862584039529957
4700000,14.125,17.0625,12.5,0.9916044846727339,0.8113691290070906,1.0540038093728634
4710000,16.5,15.25,13.8125,0.9881208945766408,0.7959014082938386,1.0552788758177716
4720000,17.3125,15.0625,14.0625,0.9918150123275262,0.8031345738281591,0.959581895
4730000,16.3125,15.8125,14.25,0.9987442726376593,0.7913329226944925,0.9473974673847236
4740000,15.25,16.125,15.25,0.9977187521207685,0.7721815640223935,0.960613074
4750000,15,15.3125,13.9375,0.9826279310411233,0.7781014139203228,0.9565919961647853
4760000,15.375,16,14.9375,0.9617411921560525,0.7774230983515684,0.9466270278653308
4770000,15.1875,15.25,14.3125,0.9528767695411218,0.7572713844538308,0.9080479093898176
4780000,16,17.8125,15.9375,0.9518206993327318,0.8066516975788707,0.8869995148634006
4790000,17.75,14.3125,14.25,1.0254944314929648,0.8476853203275542,0.8849115361007731
4800000,15.875,14.9375,14.1875,0.9807893438802523,0.8307358945156755,0.8810342015880587
4810000,15.3125,15.25,15.1875,0.9782935089507968,0.7848122807983654,0.8687817843355116
4820000,16.25,16.375,14.3125,0.9200141334497082,0.7919199534319464,0.8683061898707783
4830000,14.875,16.9375,12.875,0.929513395,0.8170600375033865,0.9000543765502271
4840000,14.9375,15,14.5,0.904741362,0.8298842055011098,0.8984966091250914
4850000,15.3125,15.25,13.0625,0.8626722924700279,0.8323476570078244,0.9057705330936643
4860000,15.75,16.125,16.25,0.8583075266738132,0.8346505394405995,0.9758234991210621
4870000,18.375,14.625,13.625,0.9864928299021575,0.855239199,0.9529168205851523
4880000,15.8125,17.6875,13.9375,0.9244178231631518,0.919010685,0.9361844217630502
4890000,15.1875,16.375,15.9375,0.9266881341576555,0.9245052459086542,0.972338783
4900000,17.5625,15,13.4375,0.9291268804945655,0.915427421,0.9463163041044391
4910000,16,16.1875,14,0.9293950417762364,0.9030897633622209,0.947660459
4920000,16.875,16.0625,13.5625,0.9473405948159818,0.8665981059861763,0.9286701033842059
4930000,13.5625,15.0625,12.625,1.037670495615711,0.8746817976420996,0.9630754735825138
4940000,17.5,16.5625,14.5625,1.0826665443544743,0.8849013882653822,0.9434913914536889
4950000,15.1875,16.125,13.6875,1.0826665443544745,0.8763357005494232,0.944433176
4960000,14.375,15.25,14.4375,1.1112041238607553,0.8828898189871951,0.9363354836441508
